pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,ema_aligned,volume_confirmed,volume_used,breakout_strength_atr,exit_date,exit_price,outcome,bars_held,strategy,asset_class,rsi_divergence,entry_type,mbl_position_ok,price_above_ema200,golden_cross_state
^IBEX,LONG,2023-04-17,9378.5,9117.513603109412,9900.472793781177,426,True,False,True,0.001,2023-05-02,9117.513603109412,LOSS,10,donchian,indices,,,,,
NZDCAD=X,LONG,2023-04-18,0.8279399871826172,0.8104904371857108,0.86283908717643,434,,,,,2023-06-07,0.8104904371857108,LOSS,36,tdi,forex,,shark_fin,False,False,True
CTSI-USD,LONG,2023-04-18,0.3193190097808838,0.270385157851287,0.4171867136400774,608,True,True,True,1.085,2023-04-21,0.270385157851287,LOSS,3,donchian,crypto,,,,,
RLC-USD,LONG,2023-04-18,1.8780430555343628,1.6816826049790758,2.2707639566449367,608,True,False,True,0.015,2023-04-19,1.6816826049790758,LOSS,1,donchian,crypto,,,,,
SNX-USD,LONG,2023-04-18,3.0184218883514404,2.666432538571004,3.722400587912313,608,,,True,,2023-04-21,2.666432538571004,LOSS,3,breakout,crypto,False,,,,
SNX-USD,LONG,2023-04-18,3.0184218883514404,2.666432538571004,3.722400587912313,608,True,True,True,0.845,2023-04-21,2.666432538571004,LOSS,3,donchian,crypto,,,,,
THETA-USD,LONG,2023-04-18,1.2235989570617676,1.1171944460977783,1.4364079789897461,608,True,True,True,1.317,2023-04-19,1.1171944460977783,LOSS,1,donchian,crypto,,,,,
ZIL-USD,LONG,2023-04-18,0.033562999218702316,0.030467667304129777,0.039753663047847394,608,True,True,True,0.748,2023-04-20,0.030467667304129777,LOSS,2,donchian,crypto,,,,,
PA=F,LONG,2023-04-18,1639.5999755859375,1569.919995394591,1778.9599359686304,418,True,False,True,2.365,2023-04-24,1569.919995394591,LOSS,4,donchian,metals,,,,,
NZDCHF=X,LONG,2023-04-19,0.5567399859428406,0.5441600472008995,0.5818998634267227,435,,,,,2023-04-26,0.5441600472008995,LOSS,5,tdi,forex,,cross,False,False,False
AAPL,LONG,2023-04-19,164.94183349609375,159.0741778492025,176.67714478987625,419,True,False,True,0.074,2023-05-31,176.67714478987625,WIN,29,donchian,stocks,,,,,
PL=F,LONG,2023-04-19,1096.699951171875,1059.4943094797961,1171.1112345560327,419,True,False,True,0.473,2023-05-04,1059.4943094797961,LOSS,11,donchian,metals,,,,,
EURNOK=X,LONG,2023-04-20,11.597200393676758,11.353291419762195,12.085018341505883,436,True,False,False,0.033,2023-07-12,11.353291419762195,LOSS,59,donchian,forex,,,,,
ALGO-USD,SHORT,2023-04-20,0.19065499305725098,0.21330421711145725,0.14535654494883843,610,,,True,,2023-06-01,0.14535654494883843,WIN,42,breakout,crypto,False,,,,
UMA-USD,SHORT,2023-04-20,2.0037949085235596,2.190843664360093,1.629697396850493,610,,,True,,2023-05-02,2.190843664360093,LOSS,12,breakout,crypto,False,,,,
TSLA,SHORT,2023-04-20,162.99000549316406,180.76678657266146,127.43644333416927,420,,,True,,2023-05-19,180.76678657266146,LOSS,21,breakout,stocks,False,,,,
SB=F,LONG,2023-04-20,25.25,24.012659355918444,27.72468128816311,420,True,False,True,0.566,2023-06-26,24.012659355918444,LOSS,45,donchian,commodities,,,,,
EURCAD=X,LONG,2023-04-24,1.4876999855041504,1.465534186095966,1.532031584320519,438,True,False,False,0.028,2023-05-10,1.465534186095966,LOSS,12,donchian,forex,,,,,
NZDUSD=X,SHORT,2023-04-24,0.614341139793396,0.6294929692364709,0.5840374809072462,438,,,False,,2023-05-05,0.6294929692364709,LOSS,9,breakout,forex,False,,,,
GM,LONG,2023-04-24,33.160240173339844,31.070187598064795,37.34034532388994,422,,,,,2023-04-26,31.070187598064795,LOSS,2,tdi,stocks,,cross,True,False,False
EURAUD=X,LONG,2023-04-25,1.6492700576782227,1.6193523518942454,1.7091054692461771,439,,,False,,2023-05-10,1.6193523518942454,LOSS,11,breakout,forex,False,,,,
EURJPY=X,LONG,2023-04-25,148.24000549316406,145.27679442782244,154.1664276238473,439,,,,,2023-06-16,154.1664276238473,WIN,38,tdi,forex,,cross,True,True,True
GM,SHORT,2023-04-25,31.82570457458496,33.98889014871539,27.4993334263241,423,,,True,,2023-06-06,33.98889014871539,LOSS,29,breakout,stocks,False,,,,
HG=F,SHORT,2023-04-25,3.8459999561309814,3.9720154223594397,3.593969023674065,423,,,True,,2023-05-01,3.9720154223594397,LOSS,4,breakout,metals,False,,,,
USDNOK=X,LONG,2023-04-26,10.665410041809082,10.34693648869104,11.302357148045164,440,,,False,,2023-07-12,10.34693648869104,LOSS,55,breakout,forex,False,,,,
SNAP,SHORT,2023-04-26,9.880000114440918,10.876250355895102,7.887499631532549,424,,,True,,2023-05-04,7.887499631532549,WIN,6,breakout,stocks,False,,,,
AUDUSD=X,SHORT,2023-04-27,0.6608380675315857,0.6764695724656136,0.62957505766353,441,,,False,,2023-05-08,0.6764695724656136,LOSS,7,breakout,forex,False,,,,
LMT,LONG,2023-04-27,426.1898498535156,410.86507140241395,456.839406755719,425,,,,,2023-05-04,410.86507140241395,LOSS,5,tdi,stocks,,shark_fin,False,True,True
NFLX,LONG,2023-04-27,32.584999084472656,30.527447422131978,36.70010240915401,425,,,,,2023-05-18,36.70010240915401,WIN,15,tdi,stocks,,cross,False,True,True
EBAY,LONG,2023-04-27,42.99151611328125,41.15060819297396,46.673331953895826,425,True,True,True,0.953,2023-05-16,41.15060819297396,LOSS,13,donchian,stocks,,,,,
META,LONG,2023-04-27,236.4832763671875,222.1455959267546,265.1586372480533,425,,,True,,2023-05-30,265.1586372480533,WIN,22,breakout,stocks,False,,,,
META,LONG,2023-04-27,236.4832763671875,222.1455959267546,265.1586372480533,425,True,True,True,2.275,2023-05-30,265.1586372480533,WIN,22,donchian,stocks,,,,,
AUDCHF=X,LONG,2023-04-28,0.5927109718322754,0.5798033112918017,0.6185262929132227,442,,,,,2023-07-19,0.5798033112918017,LOSS,58,tdi,forex,,cross,False,False,False
CADCHF=X,LONG,2023-04-28,0.6572499871253967,0.6454235819620028,0.6809027974521846,442,,,,,2023-06-08,0.6809027974521846,WIN,29,tdi,forex,,cross,False,False,False
NZDCHF=X,LONG,2023-04-28,0.549310028553009,0.5373663690764559,0.5731973475061154,442,,,,,2023-07-18,0.5373663690764559,LOSS,57,tdi,forex,,cross,False,False,False
PEP,LONG,2023-04-28,170.72669982910156,166.98206098278453,178.21597752173562,426,True,False,True,0.339,2023-05-22,166.98206098278453,LOSS,16,donchian,stocks,,,,,
GM,LONG,2023-04-28,31.951417922973633,29.846896072993953,36.16046162293299,426,,,,,2023-06-09,36.16046162293299,WIN,29,tdi,stocks,,cross,False,False,False
MSFT,LONG,2023-04-28,299.5031433105469,285.3196842735084,327.8700613846238,426,True,False,True,0.283,2023-05-30,327.8700613846238,WIN,21,donchian,stocks,,,,,
SBUX,LONG,2023-04-28,104.90150451660156,101.65164838622749,111.4012167773497,426,True,False,True,0.796,2023-05-03,101.65164838622749,LOSS,3,donchian,stocks,,,,,
^NDX,LONG,2023-04-28,13245.990234375,12835.429179393715,14067.112344337569,426,True,False,True,0.204,2023-05-26,14067.112344337569,WIN,20,donchian,indices,,,,,
^DJI,LONG,2023-04-28,34098.16015625,33421.09494403164,35452.29058068672,426,True,False,True,0.045,2023-05-03,33421.09494403164,LOSS,3,donchian,indices,,,,,
^GDAXI,LONG,2023-04-28,15922.3798828125,15581.283220996478,16604.573206444544,435,True,False,True,0.019,2023-07-06,15581.283220996478,LOSS,48,donchian,indices,,,,,
^N225,LONG,2023-04-28,28856.439453125,28316.107523955536,29937.10331146393,416,,,,,2023-05-17,29937.10331146393,WIN,10,tdi,indices,,cross,True,True,True
ZW=F,LONG,2023-04-28,619.75,582.8508502121384,693.5482995757231,426,,,,,2023-05-31,582.8508502121384,LOSS,22,tdi,commodities,,shark_fin,False,False,False
CHFJPY=X,LONG,2023-05-01,152.4669952392578,148.9248684784456,159.55124876088223,443,,,,,2023-06-23,159.55124876088223,WIN,39,tdi,forex,,cross,True,True,True
SGDJPY=X,LONG,2023-05-01,102.13700103759766,99.98800707199935,106.43498896879427,443,,,False,,2023-06-27,106.43498896879427,WIN,41,breakout,forex,False,,,,
SUI-USD,LONG,2023-05-01,0.013833999633789062,0.01254320553021976,0.016415587840927667,409,True,True,True,0.082,2023-05-02,0.016415587840927667,WIN,1,donchian,crypto,,,,,
CADJPY=X,LONG,2023-05-02,101.4739990234375,98.76879131077419,106.88441444876412,444,,,False,,2023-05-04,98.76879131077419,LOSS,2,breakout,forex,False,,,,
HKDJPY=X,LONG,2023-05-02,17.51885986328125,17.113181467345107,18.330216655153535,444,True,False,False,0.074,2023-05-04,17.113181467345107,LOSS,2,donchian,forex,,,,,
NZDJPY=X,LONG,2023-05-02,84.75,82.49554406005558,89.25891187988884,444,,,False,,2023-07-04,89.25891187988884,WIN,45,breakout,forex,False,,,,
SGDJPY=X,LONG,2023-05-02,102.87799835205078,100.729361298825,107.17527245850235,444,True,False,False,0.008,2023-05-04,100.729361298825,LOSS,2,donchian,forex,,,,,
TRYJPY=X,LONG,2023-05-02,7.063000202178955,6.864992274304814,7.459016057927236,444,True,False,False,0.02,2023-05-04,6.864992274304814,LOSS,2,donchian,forex,,,,,
USDJPY=X,LONG,2023-05-02,137.52099609375,134.33735530349654,143.88827767425693,444,,,False,,2023-05-04,134.33735530349654,LOSS,2,breakout,forex,False,,,,
USDJPY=X,LONG,2023-05-02,137.52099609375,134.33735530349654,143.88827767425693,444,True,False,False,0.075,2023-05-04,134.33735530349654,LOSS,2,donchian,forex,,,,,
RLC-USD,LONG,2023-05-02,1.9868340492248535,1.7405524435607822,2.479397260552996,622,True,True,True,0.048,2023-05-04,1.7405524435607822,LOSS,2,donchian,crypto,,,,,
USDTRY=X,LONG,2023-05-03,19.473539352416992,19.37919741718673,19.662223222877515,445,True,False,False,0.024,2023-05-15,19.37919741718673,LOSS,8,donchian,forex,,,,,
EURCHF=X,SHORT,2023-05-04,0.9777500033378601,0.9883124067719581,0.9566251964696642,446,,,False,,2023-07-25,0.9566251964696642,WIN,58,breakout,forex,False,,,,
GBPCAD=X,LONG,2023-05-04,1.7132699489593506,1.688010593391812,1.763788660094428,446,,,,,2023-05-08,1.688010593391812,LOSS,2,tdi,forex,,cross,True,True,True
RACE,LONG,2023-05-04,284.3561706542969,274.2181377671835,304.6322364285236,430,,,True,,2023-06-27,304.6322364285236,WIN,36,breakout,stocks,False,,,,
GC=F,LONG,2023-05-04,2048.0,1996.5269912382385,2150.946017523523,430,,,True,,2023-05-16,1996.5269912382385,LOSS,8,breakout,metals,False,,,,
UMA-USD,LONG,2023-05-05,2.947268009185791,2.546017437815063,3.7497691519272474,625,True,True,True,2.981,2023-05-06,2.546017437815063,LOSS,1,donchian,crypto,,,,,
AAPL,LONG,2023-05-05,170.7865753173828,164.36464417595903,183.63043760023038,431,,,True,,2023-06-15,183.63043760023038,WIN,28,breakout,stocks,False,,,,
SNAP,LONG,2023-05-05,8.229999542236328,7.130009830020354,10.429978966668276,431,,,,,2023-05-30,10.429978966668276,WIN,16,tdi,stocks,,shark_fin,False,False,False
RACE,LONG,2023-05-05,289.248291015625,279.00605762112923,309.73275780461654,431,True,False,True,0.603,2023-05-24,279.00605762112923,LOSS,13,donchian,stocks,,,,,
MSFT,LONG,2023-05-05,302.8075256347656,289.89236958126725,328.6378377417624,431,,,,,2023-06-02,328.6378377417624,WIN,19,tdi,stocks,,cross,True,True,True
CADJPY=X,LONG,2023-05-08,101.03600311279297,97.98728453252892,107.13344027332107,448,,,,,2023-06-16,107.13344027332107,WIN,29,tdi,forex,,cross,True,True,False
NZDUSD=X,LONG,2023-05-08,0.6299212574958801,0.61560757876955,0.6585486149485404,448,,,False,,2023-05-24,0.61560757876955,LOSS,12,breakout,forex,False,,,,
USDMXN=X,SHORT,2023-05-08,17.76626968383789,18.124396046442772,17.050016958628127,448,,,False,,2023-06-27,17.050016958628127,WIN,36,breakout,forex,False,,,,
^FCHI,LONG,2023-05-08,7440.91015625,7279.6427842285275,7763.444900292945,442,,,,,2023-05-24,7279.6427842285275,LOSS,12,tdi,indices,,cross,False,True,True
ONE-USD,SHORT,2023-05-09,0.0006040000007487833,0.0006489772160096371,0.0005140455702270759,629,,,False,,2023-06-07,0.0005140455702270759,WIN,29,breakout,crypto,False,,,,
^DJI,SHORT,2023-05-09,33561.80859375,34274.05233364561,32493.442983906585,433,,,,,2023-06-13,34274.05233364561,LOSS,24,pullback,indices,True,,,,
CC=F,LONG,2023-05-09,3229.0,3107.8901078914346,3471.219784217131,433,True,False,True,0.132,2023-05-16,3107.8901078914346,LOSS,5,donchian,commodities,,,,,
GBPAUD=X,LONG,2023-05-10,1.8655600547790527,1.8295017104588394,1.9376767434194795,450,,,,,2023-07-11,1.9376767434194795,WIN,44,tdi,forex,,shark_fin,False,True,True
USDZAR=X,LONG,2023-05-10,18.596149444580078,18.014215049393776,19.760018234952682,450,,,False,,2023-05-25,19.760018234952682,WIN,11,breakout,forex,False,,,,
LMT,LONG,2023-05-10,415.32891845703125,401.7430091800807,442.5007370109323,434,,,,,2023-09-06,401.7430091800807,LOSS,81,tdi,stocks,,cross,False,False,True
BAT-USD,SHORT,2023-05-11,0.21244700253009796,0.23645003589386876,0.16444093580255636,631,,,True,,2023-06-10,0.16444093580255636,WIN,30,breakout,crypto,False,,,,
BNT-USD,SHORT,2023-05-11,0.416702002286911,0.4694920832814242,0.3111218402978846,631,,,True,,2023-08-04,0.4694920832814242,LOSS,85,breakout,crypto,False,,,,
KAVA-USD,LONG,2023-05-11,0.8605080246925354,0.755416756889514,1.0706905602985781,631,,,True,,2023-05-20,1.0706905602985781,WIN,9,breakout,crypto,False,,,,
GOOG,LONG,2023-05-11,115.87834167480469,109.87991431754067,127.87519638933273,435,,,True,,2023-06-07,127.87519638933273,WIN,18,breakout,stocks,False,,,,
DIS,SHORT,2023-05-11,89.50037384033203,95.17189028166112,78.15734095767385,435,,,True,,2023-09-01,78.15734095767385,WIN,78,breakout,stocks,True,,,,
META,LONG,2023-05-11,233.73741149902344,220.81048694945235,259.5912605981656,435,,,,,2023-05-26,259.5912605981656,WIN,11,tdi,stocks,,cross,False,True,True
EURNZD=X,LONG,2023-05-12,1.733549952507019,1.6946315742763396,1.811386708968378,452,,,,,2023-08-08,1.811386708968378,WIN,62,tdi,forex,,shark_fin,False,True,True
USDPLN=X,LONG,2023-05-12,4.1588969230651855,4.066003597565122,4.3446835740653125,452,,,,,2023-06-16,4.066003597565122,LOSS,25,tdi,forex,,cross,True,False,False
^FTSE,LONG,2023-05-12,7754.60009765625,7613.744131339729,8036.312030289291,434,,,,,2023-05-24,7613.744131339729,LOSS,8,tdi,indices,,cross,False,True,True
KAVA-USD,LONG,2023-05-14,1.005581021308899,0.884945337163282,1.2468523896001327,634,True,False,True,0.847,2023-05-23,1.2468523896001327,WIN,9,donchian,crypto,,,,,
USDILS=X,LONG,2023-05-15,3.6721999645233154,3.6011508665744274,3.8142981604210915,453,,,False,,2023-06-09,3.6011508665744274,LOSS,19,breakout,forex,False,,,,
USDSEK=X,LONG,2023-05-15,10.385700225830078,10.16786776302868,10.821365151432875,453,False,False,False,0.003,2023-05-25,10.821365151432875,WIN,8,donchian,forex,,,,,
INTC,LONG,2023-05-15,29.204721450805664,27.349302033375047,32.9155602856669,437,,,,,2023-05-25,27.349302033375047,LOSS,8,tdi,stocks,,cross,False,False,False
USDTRY=X,LONG,2023-05-16,19.67970085144043,19.52999865924217,19.979105235836947,454,True,False,False,0.063,2023-05-23,19.979105235836947,WIN,5,donchian,forex,,,,,
LDO-USD,LONG,2023-05-16,2.2070329189300537,1.8754153947155316,2.870267967359098,636,,,True,,2023-06-10,1.8754153947155316,LOSS,25,breakout,crypto,False,,,,
GOOG,LONG,2023-05-16,119.04045104980469,113.1057449553808,130.90986323865246,438,True,False,True,0.433,2023-07-27,130.90986323865246,WIN,49,donchian,stocks,,,,,
HG=F,LONG,2023-05-17,3.743000030517578,3.6055995089068733,4.017801073738988,439,,,,,2023-05-24,3.6055995089068733,LOSS,5,tdi,metals,,cross,False,False,False
^N225,LONG,2023-05-17,30093.58984375,29578.6283047266,31123.5129217968,426,True,False,True,0.688,2023-05-23,31123.5129217968,WIN,4,donchian,indices,,,,,
HKDJPY=X,LONG,2023-05-18,17.576210021972656,17.172957701023055,18.38271466387186,456,True,False,False,0.034,2023-06-27,18.38271466387186,WIN,28,donchian,forex,,,,,
USDJPY=X,LONG,2023-05-18,137.61399841308594,134.47341133236068,143.89517257453645,456,,,False,,2023-06-27,143.89517257453645,WIN,28,breakout,forex,False,,,,
NFLX,LONG,2023-05-18,37.12900161743164,34.90733787639659,41.572329099501744,440,,,True,,2023-06-07,41.572329099501744,WIN,13,breakout,stocks,False,,,,
NFLX,LONG,2023-05-18,37.12900161743164,34.90733787639659,41.572329099501744,440,True,True,True,2.081,2023-06-07,41.572329099501744,WIN,13,donchian,stocks,,,,,
AMZN,LONG,2023-05-18,118.1500015258789,111.97289637776882,130.50421182209908,440,True,False,True,0.751,2023-06-23,130.50421182209908,WIN,24,donchian,stocks,,,,,
NG=F,LONG,2023-05-18,2.5920000076293945,2.279286030709172,3.2174279614698396,440,,,True,,2023-05-25,2.279286030709172,LOSS,5,breakout,commodities,False,,,,
NG=F,LONG,2023-05-18,2.5920000076293945,2.279286030709172,3.2174279614698396,440,True,True,True,0.403,2023-05-25,2.279286030709172,LOSS,5,donchian,commodities,,,,,
NZDCAD=X,SHORT,2023-05-19,0.841526985168457,0.8573930558894344,0.8177278790869911,457,,,,,2023-05-31,0.8177278790869911,WIN,8,pullback,forex,True,,,,
NZDJPY=X,LONG,2023-05-19,86.42500305175781,84.15550994744143,90.96398926039058,457,True,False,False,0.154,2023-05-31,84.15550994744143,LOSS,8,donchian,forex,,,,,
USDCHF=X,LONG,2023-05-19,0.9048699736595154,0.8895210188452574,0.9355678832880314,457,,,False,,2023-07-07,0.8895210188452574,LOSS,35,breakout,forex,False,,,,
USDHUF=X,LONG,2023-05-19,347.75201416015625,337.41376014573996,368.42852218898884,457,,,False,,2023-06-21,337.41376014573996,LOSS,23,breakout,forex,False,,,,
SI=F,LONG,2023-05-19,23.920000076293945,22.971898510096533,25.81620320868877,441,,,,,2023-05-25,22.971898510096533,LOSS,4,tdi,metals,,shark_fin,False,True,True
CC=F,LONG,2023-05-19,3068.0,2932.619806337721,3338.760387324558,441,,,,,2023-07-05,3338.760387324558,WIN,30,tdi,commodities,,shark_fin,False,True,True
TRX-USD,LONG,2023-05-22,0.07816799730062485,0.07444150929122391,0.08562097331942672,642,True,True,True,0.919,2023-06-01,0.07444150929122391,LOSS,10,donchian,crypto,,,,,
TSLA,LONG,2023-05-22,188.8699951171875,174.81668185313362,216.97662164529527,442,True,False,True,0.985,2023-06-02,216.97662164529527,WIN,8,donchian,stocks,,,,,
ZS=F,LONG,2023-05-22,1341.25,1286.9573895001338,1449.8352209997324,442,,,,,2023-05-31,1286.9573895001338,LOSS,6,tdi,commodities,,shark_fin,False,False,False
ZC=F,LONG,2023-05-22,571.0,535.9890877369708,641.0218245260585,442,,,,,2023-06-20,641.0218245260585,WIN,19,tdi,commodities,,shark_fin,False,False,False
CHFJPY=X,LONG,2023-05-23,154.34725952148438,151.42452794355452,160.19272267734408,459,,,False,,2023-06-23,160.19272267734408,WIN,23,breakout,forex,False,,,,
PLNJPY=X,LONG,2023-05-23,33.297000885009766,32.46610385708085,34.95879494086759,459,,,False,,2023-06-21,34.95879494086759,WIN,21,breakout,forex,False,,,,
USDJPY=X,LONG,2023-05-23,138.6719970703125,135.689144010602,144.6377031897335,459,True,False,False,0.009,2023-06-29,144.6377031897335,WIN,27,donchian,forex,,,,,
FTM-USD,SHORT,2023-05-24,0.33078598976135254,0.3721221551107167,0.24811365906262417,644,,,True,,2023-06-10,0.24811365906262417,WIN,17,breakout,crypto,False,,,,
POWR-USD,SHORT,2023-05-24,0.15143199265003204,0.1648486095126219,0.12459875892485234,644,,,True,,2023-06-10,0.12459875892485234,WIN,17,breakout,crypto,False,,,,
C,SHORT,2023-05-24,40.12180709838867,42.306401306233475,35.752618682699065,444,,,True,,2023-06-06,42.306401306233475,LOSS,8,breakout,stocks,False,,,,
GBPCAD=X,LONG,2023-05-25,1.6809200048446655,1.6599291218789165,1.7229017707761636,461,,,,,2023-07-13,1.7229017707761636,WIN,35,tdi,forex,,cross,False,True,True
SGDJPY=X,LONG,2023-05-25,103.23899841308594,101.53023611868416,106.6565230018895,461,True,False,False,0.035,2023-06-27,106.6565230018895,WIN,23,donchian,forex,,,,,
MSFT,LONG,2023-05-25,318.3865661621094,306.93820060357865,341.2832972791708,445,,,True,,2023-06-15,341.2832972791708,WIN,14,breakout,stocks,False,,,,
INTC,SHORT,2023-05-25,26.852664947509766,28.733058591434233,23.09187765966083,445,,,True,,2023-05-30,28.733058591434233,LOSS,2,breakout,stocks,False,,,,
KC=F,SHORT,2023-05-25,182.6999969482422,191.59466399591477,164.91066285289702,445,,,True,,2023-06-08,191.59466399591477,LOSS,9,breakout,commodities,False,,,,
SB=F,SHORT,2023-05-25,24.829999923706055,26.113496715215568,22.263006340687028,445,,,True,,2023-06-09,26.113496715215568,LOSS,10,breakout,commodities,False,,,,
AUDCHF=X,SHORT,2023-05-26,0.5880799889564514,0.5998948325352635,0.5644503017988272,462,,,False,,2023-06-02,0.5998948325352635,LOSS,5,breakout,forex,False,,,,
SNAP,LONG,2023-05-26,10.279999732971191,9.399068652919073,12.041861893075428,446,True,False,True,0.479,2023-06-30,12.041861893075428,WIN,23,donchian,stocks,,,,,
INTC,LONG,2023-05-26,28.420705795288086,26.39601909623684,32.470079193390575,446,,,,,2023-06-12,32.470079193390575,WIN,10,tdi,stocks,,cross,False,False,False
SI=F,LONG,2023-05-26,23.239999771118164,22.33520226488134,25.049594783591814,446,,,,,2023-06-23,22.33520226488134,LOSS,18,tdi,metals,,cross,False,True,True
HG=F,LONG,2023-05-26,3.6735000610351562,3.531923356882618,3.9566534693402327,446,,,,,2023-07-31,3.9566534693402327,WIN,43,tdi,metals,,cross,False,False,False
^FTSE,LONG,2023-05-26,7627.2001953125,7487.280012252679,7907.040561432143,444,,,,,2023-05-31,7487.280012252679,LOSS,2,tdi,indices,,shark_fin,False,True,True
^FCHI,LONG,2023-05-26,7319.18017578125,7150.550650425142,7656.439226493467,456,,,,,2023-05-31,7150.550650425142,LOSS,3,tdi,indices,,shark_fin,False,True,True
NEO-USD,LONG,2023-05-27,10.622419357299805,9.595094644713479,12.677068782472457,647,,,True,,2023-06-05,9.595094644713479,LOSS,9,breakout,crypto,False,,,,
ADA-USD,LONG,2023-05-28,0.3829990029335022,0.3593141831098796,0.43036864258074736,648,False,False,True,0.269,2023-06-05,0.3593141831098796,LOSS,8,donchian,crypto,,,,,
ETH-USD,LONG,2023-05-28,1910.9141845703125,1802.342117714391,2128.0583182821556,648,True,False,True,0.444,2023-06-05,1802.342117714391,LOSS,8,donchian,crypto,,,,,
GNO-USD,LONG,2023-05-28,118.11149597167969,112.25512689200654,129.82423413102597,648,True,False,True,0.288,2023-06-05,112.25512689200654,LOSS,8,donchian,crypto,,,,,
XRP-USD,LONG,2023-05-28,0.48288899660110474,0.4527046314420931,0.543257726919128,648,True,False,True,0.342,2023-06-04,0.543257726919128,WIN,7,donchian,crypto,,,,,
CHFJPY=X,LONG,2023-05-29,155.25999450683594,152.5978034693367,160.58437658183442,463,True,False,False,0.071,2023-06-01,152.5978034693367,LOSS,3,donchian,forex,,,,,
GBPJPY=X,LONG,2023-05-29,173.91700744628906,170.5766660487691,180.59769024132896,463,,,False,,2023-06-16,180.59769024132896,WIN,14,breakout,forex,False,,,,
USDPLN=X,LONG,2023-05-29,4.2217020988464355,4.126721504754731,4.411663287029844,463,,,False,,2023-06-09,4.126721504754731,LOSS,9,breakout,forex,False,,,,
INJ-USD,LONG,2023-05-29,7.440927982330322,6.31704228352525,9.688699379940466,649,,,True,,2023-06-10,6.31704228352525,LOSS,12,breakout,crypto,False,,,,
QNT-USD,LONG,2023-05-29,112.3520736694336,104.98233028793346,127.09156043243385,649,False,True,True,0.667,2023-06-10,104.98233028793346,LOSS,12,donchian,crypto,,,,,
OP-USD,SHORT,2023-05-30,1.4157240390777588,1.6263539736569819,0.9944641699193126,442,,,True,,2023-07-23,1.6263539736569819,LOSS,54,breakout,crypto,False,,,,
F,LONG,2023-05-30,10.312973022460938,9.673425927880373,11.592067211622066,447,True,False,True,0.768,2023-06-13,11.592067211622066,WIN,10,donchian,stocks,,,,,
^NDX,LONG,2023-05-30,14354.990234375,13953.751485299375,15157.46773252625,447,True,False,True,0.127,2023-06-15,15157.46773252625,WIN,12,donchian,indices,,,,,
^HSI,LONG,2023-05-30,18595.779296875,17859.231282379584,20068.875325865833,436,,,,,2023-06-16,20068.875325865833,WIN,13,tdi,indices,,shark_fin,False,False,False
TRYJPY=X,SHORT,2023-05-31,6.764999866485596,7.179964586881151,5.9350704256944855,465,,,False,,2023-06-09,5.9350704256944855,WIN,7,breakout,forex,False,,,,
USDTRY=X,LONG,2023-05-31,20.611600875854492,20.263278027410443,21.30824657274259,465,True,False,False,1.102,2023-06-06,21.30824657274259,WIN,4,donchian,forex,,,,,
1INCH-USD,SHORT,2023-05-31,0.38055700063705444,0.4077690477130435,0.3261329064850763,651,,,True,,2023-06-05,0.3261329064850763,WIN,5,breakout,crypto,False,,,,
FLOW-USD,SHORT,2023-05-31,0.7239199876785278,0.7796985465920395,0.6123628698515045,651,,,True,,2023-06-08,0.6123628698515045,WIN,8,breakout,crypto,False,,,,
XLM-USD,LONG,2023-05-31,0.09257800132036209,0.08892935629940563,0.09987529136227502,651,,,True,,2023-06-05,0.08892935629940563,LOSS,5,breakout,crypto,False,,,,
PEP,LONG,2023-05-31,163.0887908935547,158.75905147266963,171.7482697353248,448,,,,,2023-07-21,171.7482697353248,WIN,35,tdi,stocks,,shark_fin,False,True,True
XOM,SHORT,2023-05-31,91.83749389648438,96.29284290653862,82.92679587637588,448,,,True,,2023-06-05,96.29284290653862,LOSS,3,breakout,stocks,False,,,,
^STOXX50E,SHORT,2023-05-31,4218.0400390625,4324.662675911892,4004.7947653637166,451,,,True,,2023-06-02,4324.662675911892,LOSS,2,breakout,indices,False,,,,
^IBEX,SHORT,2023-05-31,9050.2001953125,9266.038033762077,8618.524518413346,457,,,True,,2023-06-02,9266.038033762077,LOSS,2,breakout,indices,False,,,,
^AXJO,SHORT,2023-05-31,7091.2998046875,7203.558396859527,6866.782620343445,449,,,True,,2023-06-05,7203.558396859527,LOSS,3,breakout,indices,False,,,,
KC=F,LONG,2023-05-31,178.64999389648438,169.5909611977175,196.76805929401814,448,,,,,2023-06-21,169.5909611977175,LOSS,14,tdi,commodities,,shark_fin,False,False,False
SYS-USD,LONG,2023-06-01,0.1327899992465973,0.11844464047202001,0.16148071679575185,652,,,True,,2023-06-05,0.11844464047202001,LOSS,4,breakout,crypto,False,,,,
DIS,LONG,2023-06-01,85.89359283447266,81.64268413871183,94.39541022599431,449,,,,,2023-08-24,81.64268413871183,LOSS,58,tdi,stocks,,cross,False,False,False
AAPL,LONG,2023-06-01,177.4471435546875,172.20011691120746,187.94119684164758,449,True,False,True,0.278,2023-06-30,187.94119684164758,WIN,20,donchian,stocks,,,,,
META,LONG,2023-06-01,270.2368469238281,257.0379833931497,296.63457398518494,449,True,False,True,0.595,2023-06-08,257.0379833931497,LOSS,5,donchian,stocks,,,,,
PL=F,LONG,2023-06-01,1018.2000122070312,989.2168772833546,1076.1662820543845,449,,,,,2023-06-14,989.2168772833546,LOSS,9,tdi,metals,,shark_fin,False,True,True
