pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,ema_extended,ema_distance_atr,exit_date,exit_price,outcome,bars_held
EURUSD,LONG,2024-11-06,1.093445897102356,1.0794755085376915,1.1144014799493527,850,False,False,0.62,2024-11-07,1.0794755085376915,LOSS,1.0
EURUSD,SHORT,2024-11-21,1.0546187162399292,1.07298048663229,1.027076060651388,861,False,False,-1.76,2025-01-02,1.027076060651388,WIN,29.0
EURUSD,LONG,2025-03-18,1.091917634010315,1.0716989619836486,1.1222456420503146,943,False,False,2.25,2025-04-10,1.1222456420503146,WIN,17.0
EURUSD,LONG,2025-04-17,1.1396790742874146,1.1106021703339917,1.1832944302175488,965,False,False,2.48,2025-05-12,1.1106021703339917,LOSS,15.0
EURUSD,LONG,2025-07-10,1.17311692237854,1.1561901305771554,1.198507110080617,1023,False,False,0.93,2025-07-29,1.1561901305771554,LOSS,13.0
EURUSD,SHORT,2026-01-07,1.1688251495361328,1.1799077094123436,1.1522013097218167,1150,True,False,-0.48,2026-01-26,1.1799077094123436,LOSS,13.0
EURUSD,SHORT,2026-03-12,1.1543211936950684,1.1723437678056403,1.1272873325292103,1196,False,False,-1.71,2026-04-10,1.1723437678056403,LOSS,21.0
EURUSD,SHORT,2026-07-02,1.13779878616333,1.1514915858087726,1.1172595866951662,1276,False,False,-1.43,2026-07-30,1.1514915858087726,LOSS,20.0
GBPUSD,SHORT,2022-06-20,1.2228227853775024,1.256369527842146,1.1725026716805371,228,False,False,-0.99,2022-08-23,1.1725026716805371,WIN,46.0
GBPUSD,SHORT,2022-08-31,1.1659767627716064,1.193937975859277,1.1240349431401007,280,False,False,-1.78,2022-09-22,1.1240349431401007,WIN,16.0
GBPUSD,SHORT,2022-09-27,1.077284336090088,1.1173935324516375,1.0171205415477633,299,False,True,-3.17,2022-09-30,1.1173935324516375,LOSS,3.0
GBPUSD,LONG,2023-07-14,1.3128528594970703,1.2903315627778653,1.3466348045758778,507,False,True,3.07,2023-07-19,1.2903315627778653,LOSS,3.0
GBPUSD,LONG,2023-07-26,1.2893908023834229,1.2665338555199692,1.3236762226786034,515,False,False,0.3,2023-08-03,1.2665338555199692,LOSS,6.0
GBPUSD,SHORT,2023-09-22,1.2294225692749023,1.24778630206746,1.2018769700860659,557,False,False,-2.18,2023-11-14,1.24778630206746,LOSS,37.0
GBPUSD,SHORT,2023-12-12,1.2554612159729004,1.2748248346452973,1.2264157879643052,614,False,False,0.21,2023-12-14,1.2748248346452973,LOSS,2.0
GBPUSD,SHORT,2023-12-21,1.2641266584396362,1.2860519358939795,1.2312387422581215,621,True,False,0.38,2024-03-08,1.2860519358939795,LOSS,56.0
GBPUSD,LONG,2024-07-18,1.3007453680038452,1.285414637072032,1.3237414644015648,771,False,False,2.39,2024-07-26,1.285414637072032,LOSS,6.0
GBPUSD,LONG,2024-07-29,1.2868356704711914,1.2726803793724484,1.308068607119306,778,False,False,0.1,2024-08-02,1.2726803793724484,LOSS,4.0
GBPUSD,LONG,2024-08-26,1.3212658166885376,1.3026601519454069,1.3491743138032337,798,False,True,3.08,2024-09-11,1.3026601519454069,LOSS,12.0
GBPUSD,LONG,2024-09-25,1.3427324295043945,1.3235245921367464,1.3715441855558668,820,False,False,2.53,2024-10-03,1.3235245921367464,LOSS,6.0
GBPUSD,LONG,2024-11-08,1.2982292175292969,1.2777753464848707,1.3289100240959362,852,True,False,-0.2,2024-11-12,1.2777753464848707,LOSS,2.0
GBPUSD,SHORT,2024-11-26,1.2533055543899536,1.2746508498152505,1.2212876112520084,864,False,False,-2.21,2024-11-29,1.2746508498152505,LOSS,3.0
GBPUSD,SHORT,2024-12-27,1.2529758214950562,1.2753269250177217,1.2194491662110578,887,False,False,-0.91,2025-01-13,1.2194491662110578,WIN,10.0
GBPUSD,LONG,2025-04-25,1.3326226472854614,1.305738596344615,1.372948723696731,969,False,False,1.76,2025-06-26,1.372948723696731,WIN,44.0
GBPUSD,SHORT,2025-10-30,1.3195397853851318,1.3388453172382841,1.2905814876054034,1103,False,False,-1.74,2025-12-11,1.3388453172382841,LOSS,30.0
GBPUSD,SHORT,2026-01-14,1.3426783084869385,1.3589692919919028,1.318241833229492,1155,True,False,-0.02,2026-01-23,1.3589692919919028,LOSS,7.0
GBPUSD,LONG,2026-02-09,1.3608959913253784,1.3381254714390205,1.3950517711549153,1173,False,False,0.17,2026-03-02,1.3381254714390205,LOSS,15.0
GBPUSD,LONG,2026-04-01,1.324327826499939,1.3006066214235992,1.3599096341144485,1210,True,False,-0.88,2026-05-01,1.3599096341144485,WIN,22.0
GBPUSD,SHORT,2026-06-24,1.3200099468231201,1.3378225638879278,1.2932910212259086,1270,False,False,-1.69,2026-07-02,1.3378225638879278,LOSS,6.0
USDJPY,SHORT,2022-07-06,135.52099609375,138.5835747353221,130.92712813139187,240,True,False,0.68,2022-07-14,138.5835747353221,LOSS,6.0
USDJPY,SHORT,2022-07-18,138.31399536132812,141.28209832996527,133.86184090837241,248,True,False,1.55,2022-07-29,133.86184090837241,WIN,9.0
USDJPY,SHORT,2022-08-05,132.62100219726562,136.39660564453666,126.95759702635907,262,False,False,-1.31,2022-08-19,136.39660564453666,LOSS,10.0
USDJPY,SHORT,2022-09-29,144.3979949951172,147.94053423143882,139.08418614063476,301,True,False,1.1,2022-10-14,147.94053423143882,LOSS,11.0
USDJPY,SHORT,2022-11-30,138.7449951171875,142.93193587028816,132.4645839875365,345,False,False,-1.35,2022-12-20,132.4645839875365,WIN,14.0
USDJPY,SHORT,2023-01-20,128.3699951171875,132.73981097472657,121.8152713308789,382,False,False,-1.28,2023-02-06,132.73981097472657,LOSS,11.0
USDJPY,SHORT,2023-03-16,132.9290008544922,136.74049315401862,127.21176240520253,421,True,False,-0.92,2023-05-01,136.74049315401862,LOSS,32.0
USDJPY,LONG,2023-06-05,140.20700073242188,137.43128922920297,144.37056798725024,478,False,False,1.52,2023-06-28,144.37056798725024,WIN,17.0
USDJPY,LONG,2023-06-29,144.38900756835938,141.8644275869479,148.1758775404766,496,False,False,2.42,2023-07-10,141.8644275869479,LOSS,7.0
USDJPY,LONG,2023-08-22,146.23800659179688,143.49670705633005,150.3499558949971,534,False,False,1.74,2023-10-26,150.3499558949971,WIN,47.0
USDJPY,SHORT,2023-12-14,142.7729949951172,146.454765149659,137.25033976330445,616,False,False,-2.31,2024-01-16,146.454765149659,LOSS,23.0
USDJPY,SHORT,2024-02-28,150.4949951171875,152.4175759207497,147.6111239118442,670,False,False,1.12,2024-03-07,147.6111239118442,WIN,6.0
USDJPY,LONG,2024-04-16,154.20599365234375,152.26189699951934,157.12213863158036,704,False,False,2.55,2024-04-26,157.12213863158036,WIN,8.0
USDJPY,LONG,2024-04-29,158.2239990234375,155.72079601367886,161.97880353807545,713,False,True,3.48,2024-05-02,155.72079601367886,LOSS,3.0
USDJPY,LONG,2024-07-10,161.33099365234375,159.27921035129472,164.4086686039173,765,False,False,1.49,2024-07-11,159.27921035129472,LOSS,1.0
USDJPY,SHORT,2024-08-15,147.2530059814453,151.8509345662195,140.35611310428402,791,False,False,-1.33,2024-09-16,140.35611310428402,WIN,22.0
USDJPY,SHORT,2024-11-11,152.9040069580078,156.28444646003734,147.8333477049635,853,False,False,0.88,2024-11-15,156.28444646003734,LOSS,4.0
USDJPY,SHORT,2024-11-18,154.66400146484375,158.26305884276087,149.26541539796807,858,True,False,1.04,2024-12-02,149.26541539796807,WIN,10.0
USDJPY,LONG,2024-12-25,157.10699462890625,152.2267474780978,164.42736535511892,885,False,False,1.28,2025-02-05,152.2267474780978,LOSS,29.0
USDJPY,SHORT,2025-04-29,142.17799377441406,145.92803542555728,136.55293129769922,971,False,False,-1.39,2025-05-09,145.92803542555728,LOSS,8.0
USDJPY,LONG,2025-11-20,156.99200439453125,154.435113919099,160.82734010767962,1118,False,False,2.4,2025-12-05,154.435113919099,LOSS,11.0
USDJPY,SHORT,2026-05-15,158.3820037841797,160.82790936452506,154.71314541366164,1242,False,False,0.27,2026-06-18,160.82790936452506,LOSS,24.0
USDJPY,SHORT,2026-07-10,162.36300659179688,163.8982457522152,160.0601478511694,1282,False,False,1.06,2026-07-23,163.8982457522152,LOSS,9.0
USDCHF,SHORT,2022-06-27,0.95728999376297,0.9809015042466754,0.9218727280374117,233,False,False,-1.17,2022-07-11,0.9809015042466754,LOSS,10.0
USDCHF,SHORT,2022-09-22,0.9679399728775024,0.9886415660319657,0.9368875831458074,296,False,False,0.24,2022-09-26,0.9886415660319657,LOSS,2.0
USDCHF,SHORT,2022-10-27,0.985010027885437,1.0081288587079973,0.9503317816515966,321,True,False,-0.6,2022-11-03,1.0081288587079973,LOSS,5.0
USDCHF,LONG,2023-05-08,0.8911700248718262,0.8749148429510741,0.9155527977529543,458,True,False,-0.53,2023-07-12,0.8749148429510741,LOSS,47.0
USDCHF,SHORT,2023-07-26,0.8645300269126892,0.8805423082138827,0.8405116049608989,515,False,False,-1.35,2023-08-14,0.8805423082138827,LOSS,13.0
USDCHF,LONG,2023-09-22,0.9044700264930725,0.892942432704913,0.9217614171753117,557,False,False,2.24,2023-10-03,0.9217614171753117,WIN,7.0
USDCHF,LONG,2023-10-04,0.9209700226783752,0.9068500435281804,0.9421499914036675,565,False,False,2.3,2023-10-09,0.9068500435281804,LOSS,3.0
USDCHF,LONG,2023-12-18,0.8706120252609253,0.8578402340572243,0.8897697120664767,618,False,False,-1.15,2023-12-21,0.8578402340572243,LOSS,3.0
USDCHF,SHORT,2024-01-09,0.8478999733924866,0.8638800792373222,0.8239298146252331,634,False,False,-1.01,2024-01-17,0.8638800792373222,LOSS,6.0
USDCHF,LONG,2024-03-27,0.9036499857902527,0.890074441209361,0.9240133026615902,690,False,False,2.42,2024-06-04,0.890074441209361,LOSS,49.0
USDCHF,LONG,2024-06-27,0.8967000246047974,0.8849110356291406,0.9143835080682825,756,False,False,0.21,2024-07-17,0.8849110356291406,LOSS,14.0
USDCHF,SHORT,2024-07-25,0.8850200176239014,0.8984393683365703,0.8648909915548979,776,False,False,-1.17,2024-08-02,0.8648909915548979,WIN,6.0
USDCHF,SHORT,2024-08-05,0.8561000227928162,0.8745662809142373,0.8284006356106846,783,False,True,-3.07,2024-08-15,0.8745662809142373,LOSS,8.0
USDCHF,SHORT,2024-08-19,0.867579996585846,0.885226251537456,0.8411106141584308,793,False,False,-0.53,2024-08-28,0.8411106141584308,WIN,7.0
USDCHF,SHORT,2024-11-05,0.8641700148582458,0.8746492026424513,0.8484512331819377,849,False,False,0.27,2024-11-06,0.8746492026424513,LOSS,1.0
USDCHF,SHORT,2024-11-11,0.8759999871253967,0.8892830771339064,0.8560753521126322,853,False,False,1.55,2024-11-14,0.8892830771339064,LOSS,3.0
USDCHF,LONG,2024-12-24,0.8984699845314026,0.8844847046981653,0.9194479042812584,884,False,False,1.36,2024-12-25,0.8844847046981653,LOSS,1.0
USDCHF,LONG,2024-12-30,0.9018399715423584,0.8864982707738567,0.924852522695111,888,False,False,1.22,2025-03-05,0.8864982707738567,LOSS,46.0
USDCHF,SHORT,2025-04-09,0.8456599712371826,0.8671747198457558,0.8133878483243229,959,False,False,-2.68,2025-04-11,0.8133878483243229,WIN,2.0
USDCHF,SHORT,2025-04-17,0.8137500286102295,0.8402447481467518,0.7740079493054461,965,False,False,-2.88,2025-05-12,0.8402447481467518,LOSS,15.0
USDCHF,SHORT,2025-07-10,0.792930006980896,0.8066778636965154,0.7723082219074668,1023,False,False,-1.49,2025-07-29,0.8066778636965154,LOSS,13.0
USDCHF,LONG,2026-02-24,0.7742300033569336,0.7614071530947603,0.7934642787501935,1184,False,False,-0.12,2026-03-19,0.7934642787501935,WIN,17.0
USDCHF,LONG,2026-06-25,0.8125799894332886,0.8018247393880598,0.8287128645011318,1271,False,False,2.64,2026-07-02,0.8018247393880598,LOSS,5.0
AUDUSD,SHORT,2022-07-04,0.6815796494483948,0.6999728274769027,0.6539898824056329,238,False,False,-1.64,2022-07-28,0.6999728274769027,LOSS,18.0
AUDUSD,SHORT,2022-10-03,0.6420958042144775,0.6626433899608085,0.6112744255949811,303,False,False,-2.15,2022-10-10,0.6626433899608085,LOSS,5.0
AUDUSD,SHORT,2022-10-17,0.6223937273025513,0.6537963232495148,0.575289833382106,313,False,False,-1.49,2022-11-08,0.6537963232495148,LOSS,16.0
AUDUSD,SHORT,2022-12-13,0.6754000186920166,0.6976142681015914,0.6420786445776543,354,True,False,0.48,2023-01-12,0.6976142681015914,LOSS,22.0
AUDUSD,LONG,2023-02-02,0.7145000696182251,0.6963206633894146,0.7417691789614409,391,False,False,1.72,2023-02-03,0.6963206633894146,LOSS,1.0
AUDUSD,LONG,2023-12-22,0.6796802878379822,0.6648694623411286,0.7018965260832625,622,False,False,2.1,2023-12-25,0.7018965260832625,WIN,1.0
AUDUSD,LONG,2023-12-28,0.6854700446128845,0.6693104306338304,0.7097094655814656,626,False,False,1.92,2024-01-05,0.6693104306338304,LOSS,6.0
AUDUSD,LONG,2024-08-19,0.6672983765602112,0.6547772944351524,0.6860799997477993,793,False,False,1.17,2024-09-24,0.6860799997477993,WIN,26.0
AUDUSD,SHORT,2024-11-26,0.646379828453064,0.6598877210593326,0.626117989543661,864,False,False,-1.33,2024-12-19,0.626117989543661,WIN,17.0
AUDUSD,SHORT,2024-12-25,0.6239081621170044,0.6416736687040591,0.5972599022364224,885,False,False,-1.4,2025-04-07,0.5972599022364224,WIN,72.0
AUDUSD,LONG,2026-01-28,0.6995800137519836,0.6866579402344545,0.7189631240282774,1165,False,True,3.56,2026-03-30,0.6866579402344545,LOSS,43.0
AUDUSD,SHORT,2026-06-11,0.6994200348854065,0.7112864357723753,0.6816204335549534,1261,False,False,-2.07,,,OPEN,
USDCAD,LONG,2022-09-27,1.3710600137710571,1.3437104453540898,1.4120843663965081,299,False,True,3.25,2022-11-08,1.3437104453540898,LOSS,30.0
USDCAD,SHORT,2023-03-28,1.3654099702835083,1.3848547039905996,1.3362428697228714,429,False,False,-0.17,2023-04-13,1.3362428697228714,WIN,12.0
USDCAD,SHORT,2023-06-22,1.316100001335144,1.333607618409756,1.289838575723226,491,False,False,-2.11,2023-07-06,1.333607618409756,LOSS,10.0
USDCAD,SHORT,2024-09-05,1.3508100509643555,1.3625180371698078,1.333248071656177,806,False,False,-1.3,2024-09-19,1.3625180371698078,LOSS,10.0
USDCAD,SHORT,2024-11-08,1.3867299556732178,1.400026438088144,1.3667852320508285,852,False,False,0.53,2024-11-14,1.400026438088144,LOSS,4.0
USDCAD,LONG,2024-12-13,1.421720027923584,1.4052513105428077,1.4464231039947484,877,False,False,1.88,2025-01-20,1.4464231039947484,WIN,25.0
USDCAD,SHORT,2025-04-29,1.3830100297927856,1.4039783078830184,1.3515576126574365,971,False,False,-1.71,2025-10-14,1.4039783078830184,LOSS,120.0
USDCAD,LONG,2025-10-15,1.4045000076293945,1.3935926663367688,1.420861019568333,1092,False,False,2.0,2025-10-29,1.3935926663367688,LOSS,10.0
USDCAD,SHORT,2026-02-09,1.3658900260925293,1.3833906590034157,1.3396390767261996,1173,False,False,-0.59,2026-03-26,1.3833906590034157,LOSS,33.0
USDCAD,LONG,2026-06-16,1.3990000486373901,1.3875323223293066,1.4162016380995155,1264,False,False,2.01,2026-06-19,1.4162016380995155,WIN,3.0
USDCAD,LONG,2026-06-25,1.4235199689865112,1.410741965547933,1.4426869741443786,1271,False,True,3.49,2026-07-14,1.410741965547933,LOSS,13.0
NZDUSD,SHORT,2022-07-06,0.6165912747383118,0.6321819050686596,0.5932053292427901,240,False,False,-1.63,2022-07-29,0.6321819050686596,LOSS,17.0
NZDUSD,SHORT,2022-09-27,0.5665497779846191,0.5861035939157996,0.5372190540878485,299,False,True,-3.16,2022-10-27,0.5861035939157996,LOSS,22.0
NZDUSD,LONG,2022-12-08,0.6354088187217712,0.6143956653443469,0.6669285487879077,351,False,False,1.51,2023-02-27,0.6143956653443469,LOSS,57.0
NZDUSD,SHORT,2023-08-25,0.591957688331604,0.6050717803989833,0.572286550230535,537,False,False,-1.52,2023-10-11,0.6050717803989833,LOSS,33.0
NZDUSD,LONG,2023-12-08,0.616158127784729,0.602505582997628,0.6366369449653805,612,False,False,1.22,2023-12-25,0.6366369449653805,WIN,11.0
NZDUSD,LONG,2023-12-28,0.6349488496780396,0.6191365252483071,0.6586673363226383,626,False,False,1.69,2024-01-05,0.6191365252483071,LOSS,6.0
NZDUSD,SHORT,2024-06-14,0.6161011457443237,0.6275965612353454,0.5988580225077913,747,False,False,0.54,2024-07-22,0.5988580225077913,WIN,26.0
NZDUSD,SHORT,2024-09-12,0.6132185459136963,0.6249448539712343,0.5956290838273892,811,False,False,-0.36,2024-09-19,0.6249448539712343,LOSS,5.0
NZDUSD,LONG,2024-11-08,0.6022282242774963,0.5903785902235674,0.6200026753583897,852,False,False,-0.12,2024-11-13,0.5903785902235674,LOSS,3.0
NZDUSD,SHORT,2024-11-26,0.5811284184455872,0.5927974861747236,0.5636248168518825,864,False,False,-1.98,2024-11-29,0.5927974861747236,LOSS,3.0
NZDUSD,SHORT,2024-12-19,0.5617314577102661,0.5742718248554083,0.5429209069925529,881,False,True,-3.28,2024-12-25,0.5742718248554083,LOSS,4.0
NZDUSD,SHORT,2025-01-02,0.5598414540290833,0.5722750470193737,0.5411910645436475,890,False,False,-1.86,2025-02-14,0.5722750470193737,LOSS,31.0
NZDUSD,SHORT,2025-10-16,0.5716115236282349,0.5814627221793482,0.5568347258015648,1093,False,False,-1.63,2025-12-11,0.5814627221793482,LOSS,40.0
NZDUSD,LONG,2026-02-09,0.6032381653785706,0.590044216131347,0.6230290892494058,1173,False,False,1.48,2026-03-03,0.590044216131347,LOSS,16.0
NZDUSD,LONG,2026-04-14,0.5871990919113159,0.573846845680821,0.6072274612570583,1219,False,False,0.92,2026-06-19,0.573846845680821,LOSS,48.0
NZDUSD,SHORT,2026-07-08,0.567659318447113,0.5769784706372956,0.5536805901618392,1280,False,False,-1.06,2026-07-10,0.5769784706372956,LOSS,2.0
EURJPY,SHORT,2023-04-03,144.04600524902344,148.16790617208918,137.86315386442482,433,False,False,0.54,2023-04-24,148.16790617208918,LOSS,15.0
EURJPY,LONG,2023-06-22,155.73699951171875,152.79833378695776,160.14499809886024,491,False,False,2.77,2023-07-28,152.79833378695776,LOSS,26.0
EURJPY,SHORT,2023-12-04,159.38699340820312,162.20865580564592,155.15449981203892,608,False,False,-1.52,2023-12-08,155.15449981203892,WIN,4.0
EURJPY,SHORT,2023-12-14,155.3800048828125,158.90935612083652,150.08597802577646,616,False,False,-2.13,2023-12-25,150.08597802577646,WIN,7.0
EURJPY,LONG,2024-07-11,175.0709991455078,172.54344677086345,178.86232770747435,766,False,False,2.09,2024-07-12,172.54344677086345,LOSS,1.0
EURJPY,LONG,2024-07-16,172.33599853515625,169.690403805852,176.30439062911265,769,False,False,-0.03,2024-07-23,169.690403805852,LOSS,5.0
EURJPY,SHORT,2024-08-15,162.14199829101562,166.79459649758502,155.16310098116153,791,False,False,-0.7,2025-02-28,155.16310098116153,WIN,140.0
EURJPY,LONG,2025-06-26,169.2899932861328,166.61532038764005,173.30200263387195,1013,False,False,2.24,2025-07-25,173.30200263387195,WIN,21.0
EURJPY,LONG,2025-11-21,181.52499389648438,178.9861783206107,185.3332172602949,1119,False,False,2.28,2026-01-13,185.3332172602949,WIN,35.0
EURJPY,SHORT,2026-05-07,183.8509979248047,186.83216490570237,179.37924745345816,1236,False,False,-1.06,2026-07-30,186.83216490570237,LOSS,60.0
EURGBP,SHORT,2022-06-24,0.8579199910163879,0.8733216273322529,0.8348175365425905,232,False,False,0.31,2022-07-28,0.8348175365425905,WIN,24.0
EURGBP,LONG,2022-09-26,0.8970999717712402,0.8755718279992143,0.9293921874292792,298,False,False,2.66,2022-09-30,0.8755718279992143,LOSS,4.0
EURGBP,SHORT,2023-06-12,0.8544899821281433,0.8638156475233894,0.8405014840352742,483,False,False,-2.14,2023-06-28,0.8638156475233894,LOSS,12.0
EURGBP,LONG,2023-12-21,0.8656899929046631,0.8569478429228735,0.8788032178773475,621,False,False,0.67,2023-12-25,0.8569478429228735,LOSS,2.0
EURGBP,SHORT,2024-02-07,0.8533300161361694,0.8607059178879757,0.8422661635084601,655,False,False,-0.81,2024-04-22,0.8607059178879757,LOSS,53.0
EURGBP,SHORT,2024-06-24,0.8456699848175049,0.852017255979552,0.8361490780744342,753,False,False,-0.63,2024-08-02,0.852017255979552,LOSS,29.0
EURGBP,SHORT,2024-08-23,0.8486800193786621,0.8580505231387876,0.8346242637384739,797,False,False,-0.6,2024-09-23,0.8346242637384739,WIN,21.0
EURGBP,LONG,2025-01-29,0.8382200002670288,0.8286754907383337,0.8525367645600714,909,False,False,-0.01,2025-02-18,0.8286754907383337,LOSS,14.0
EURGBP,LONG,2025-03-19,0.8414199948310852,0.8325510088550402,0.8547234737951528,944,False,False,1.15,2025-03-27,0.8325510088550402,LOSS,6.0
EURGBP,LONG,2025-04-11,0.8664299845695496,0.8507566940001123,0.8899399204237054,961,False,False,2.77,2025-04-28,0.8507566940001123,LOSS,9.0
EURGBP,LONG,2025-06-24,0.856190025806427,0.8479374098335138,0.8685689497657967,1011,False,False,1.66,2025-07-14,0.8685689497657967,WIN,14.0
EURGBP,LONG,2025-07-21,0.8668799996376038,0.8583236283586322,0.8797145565560611,1030,False,False,1.32,2025-10-29,0.8797145565560611,WIN,72.0
EURGBP,LONG,2025-11-12,0.8809199929237366,0.8728367451965315,0.8930448645145441,1112,False,False,1.23,2025-12-04,0.8728367451965315,LOSS,16.0
EURGBP,SHORT,2026-07-16,0.8469399809837341,0.8535710328927827,0.8369934031201614,1286,False,False,-2.87,2026-07-21,0.8535710328927827,LOSS,3.0
EURAUD,LONG,2022-10-10,1.5304499864578247,1.496465938456579,1.581426058459693,308,False,False,1.72,2022-12-15,1.581426058459693,WIN,48.0
EURAUD,SHORT,2023-04-11,1.6348600387573242,1.665842101608437,1.5883869444806549,439,True,False,1.26,2023-04-26,1.665842101608437,LOSS,11.0
EURAUD,LONG,2023-05-04,1.6665600538253784,1.6338222945211907,1.7156666927816602,456,False,False,1.37,2023-05-05,1.6338222945211907,LOSS,1.0
EURAUD,SHORT,2023-08-30,1.6781500577926636,1.7050006078963043,1.6378742326372024,540,False,False,-0.01,2023-09-29,1.6378742326372024,WIN,22.0
EURAUD,SHORT,2024-01-01,1.6180200576782227,1.6437224681985232,1.5794664418977717,628,False,False,-0.96,2024-01-11,1.6437224681985232,LOSS,8.0
EURAUD,SHORT,2024-06-27,1.607200026512146,1.62623504904268,1.578647492716345,756,False,False,-1.32,2024-07-18,1.62623504904268,LOSS,15.0
EURAUD,LONG,2025-03-10,1.722749948501587,1.6937232644344613,1.7662899746022753,937,True,True,3.35,2025-04-04,1.7662899746022753,WIN,19.0
EURAUD,LONG,2025-04-07,1.8143999576568604,1.76252501862882,1.892212366198921,957,False,True,3.44,2025-05-01,1.76252501862882,LOSS,16.0
EURAUD,SHORT,2026-01-29,1.7008999586105347,1.726578811648445,1.6623816790536692,1166,False,False,-2.48,2026-02-25,1.6623816790536692,WIN,19.0
EURAUD,SHORT,2026-03-17,1.6267499923706055,1.6560278799231876,1.5828331610417323,1199,False,False,-1.68,2026-03-23,1.6560278799231876,LOSS,4.0
EURAUD,SHORT,2026-04-28,1.63018000125885,1.6497003341151502,1.6008995019744,1229,False,False,-1.8,2026-06-11,1.6497003341151502,LOSS,32.0
EURAUD,LONG,2026-07-08,1.6469999551773071,1.630301566495227,1.6720475382004274,1280,False,False,0.33,2026-07-20,1.630301566495227,LOSS,8.0
EURCAD,SHORT,2022-07-12,1.305609941482544,1.330786041767491,1.2678457910551233,244,False,False,-2.8,2022-09-16,1.330786041767491,LOSS,48.0
EURCAD,LONG,2022-10-05,1.3483699560165405,1.3213197169848896,1.388945314564017,305,False,False,1.62,2022-11-23,1.388945314564017,WIN,35.0
EURCAD,LONG,2022-11-24,1.3897900581359863,1.3655021294439262,1.4262219511740764,341,False,False,1.91,2022-12-06,1.4262219511740764,WIN,8.0
EURCAD,LONG,2022-12-08,1.4351199865341187,1.4077667715186752,1.4761498090572838,351,False,False,2.88,2023-03-21,1.4761498090572838,WIN,73.0
EURCAD,SHORT,2023-06-07,1.4333000183105469,1.4554764658626174,1.4000353469824411,480,False,False,-2.07,2023-07-07,1.4554764658626174,LOSS,22.0
EURCAD,SHORT,2023-09-20,1.4357800483703613,1.455110463328362,1.4067844259333602,555,False,False,-2.14,2023-10-23,1.455110463328362,LOSS,23.0
EURCAD,SHORT,2023-12-01,1.4764699935913086,1.4970271682875766,1.4456342315469066,607,False,False,-0.6,2024-07-22,1.4970271682875766,LOSS,166.0
EURCAD,LONG,2024-07-23,1.498460054397583,1.4854183928100888,1.5180225467788242,774,False,False,2.33,2024-08-05,1.5180225467788242,WIN,9.0
EURCAD,SHORT,2024-11-20,1.4802099466323853,1.5002531674687485,1.4501451153778404,860,False,False,-1.2,2024-11-22,1.4501451153778404,WIN,2.0
EURCAD,SHORT,2024-12-02,1.4774600267410278,1.500020760619726,1.4436189259229806,868,False,False,-0.43,2024-12-17,1.500020760619726,LOSS,11.0
EURCAD,LONG,2025-03-24,1.5529099702835083,1.5266905135200615,1.5922391554286786,947,False,False,0.82,2025-04-11,1.5922391554286786,WIN,14.0
EURCAD,LONG,2025-04-29,1.5775400400161743,1.5486161992444072,1.620925801173825,971,False,False,0.76,2025-05-12,1.5486161992444072,LOSS,9.0
EURCAD,LONG,2025-06-30,1.6043599843978882,1.5832811249278365,1.6359782736029658,1015,False,False,2.31,2025-07-30,1.5832811249278365,LOSS,22.0
