pair,direction,entry_date,entry_price,stop_loss,take_profit,entry_bar,rsi_divergence,volume_used,exit_date,exit_price,outcome,bars_held,asset_class
NEAR-USD,LONG,2022-07-18,4.095283031463623,3.4325893647253425,5.420670364940184,348,True,True,2022-08-08,5.420670364940184,WIN,21,crypto
NEAR-USD,LONG,2022-09-12,5.084404945373535,4.435303105045191,6.382608626030223,404,False,True,2022-09-13,4.435303105045191,LOSS,1,crypto
NEAR-USD,SHORT,2022-10-13,3.0430970191955566,3.4316355835015426,2.2660198905835847,435,False,True,2022-11-09,2.2660198905835847,WIN,27,crypto
NEAR-USD,LONG,2023-04-12,2.1826229095458984,1.9428780659810996,2.662112596675496,616,False,True,2023-04-21,1.9428780659810996,LOSS,9,crypto
NEAR-USD,SHORT,2023-06-05,1.5018119812011719,1.6497952203767665,1.2058455028499826,670,False,True,2023-06-10,1.2058455028499826,WIN,5,crypto
NEAR-USD,SHORT,2023-08-16,1.2086509466171265,1.3079335191703476,1.0100858015106842,742,False,True,2023-10-11,1.0100858015106842,WIN,56,crypto
NEAR-USD,LONG,2024-02-12,3.388375997543335,2.985856313068557,4.193415366492891,922,False,True,2024-03-02,4.193415366492891,WIN,19,crypto
APT-USD,LONG,2022-04-11,0.029258999973535538,0.024923498608524358,0.0379300027035579,142,False,True,2022-05-04,0.024923498608524358,LOSS,23,crypto
APT-USD,SHORT,2022-07-02,0.005413999781012535,0.00611143820979556,0.004019122923446486,224,False,True,2022-07-13,0.00611143820979556,LOSS,11,crypto
APT-USD,SHORT,2022-12-16,0.0014440000522881746,0.001517484980402219,0.001297030196060086,391,False,True,2023-01-24,0.001297030196060086,WIN,39,crypto
APT-USD,SHORT,2024-02-21,0.0009869999485090375,0.0012706990621908312,0.00041960172114545013,823,False,True,2024-02-27,0.0012706990621908312,LOSS,6,crypto
OP-USD,LONG,2022-10-06,0.850508987903595,0.725737148304857,1.1000526671010709,206,False,True,2022-10-13,0.725737148304857,LOSS,7,crypto
OP-USD,LONG,2023-01-04,1.0298160314559937,0.9230981053764272,1.2432518836151265,296,False,True,2023-01-08,1.2432518836151265,WIN,4,crypto
OP-USD,LONG,2023-04-14,2.655216932296753,2.3158191707705864,3.334012455349086,396,False,True,2023-04-21,2.3158191707705864,LOSS,7,crypto
OP-USD,SHORT,2023-05-30,1.4157240390777588,1.6263539736569819,0.9944641699193126,442,False,True,2023-07-23,1.6263539736569819,LOSS,54,crypto
